Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,EventName
0 days 02:37:14.504000,ANT,12,0 days 00:01:58.429000,48.0,6.0,,,0 days 00:00:40.189000,0 days 00:00:21.083000,0 days 00:00:57.157000,0 days 02:35:56.247000,0 days 02:36:17.330000,0 days 02:37:14.487000,243.0,256.0,172.0,199.0,False,INTERMEDIATE,4.0,True,Mercedes,0 days 02:35:16.075000,2025-03-16 05:42:38.694,4,5.0,False,,False,False,Australian Grand Prix
0 days 02:39:39.468000,ANT,12,0 days 00:02:24.964000,49.0,6.0,,,0 days 00:00:51.540000,0 days 00:00:31.716000,0 days 00:01:01.708000,0 days 02:38:06.027000,0 days 02:38:37.743000,0 days 02:39:39.451000,137.0,147.0,235.0,115.0,False,INTERMEDIATE,5.0,True,Mercedes,0 days 02:37:14.504000,2025-03-16 05:44:37.123,4,5.0,False,,False,False,Australian Grand Prix
0 days 02:41:59.752000,ANT,12,0 days 00:02:20.284000,50.0,6.0,,,0 days 00:00:51.512000,0 days 00:00:30.864000,0 days 00:00:57.908000,0 days 02:40:30.963000,0 days 02:41:01.827000,0 days 02:41:59.735000,101.0,208.0,268.0,171.0,False,INTERMEDIATE,6.0,True,Mercedes,0 days 02:39:39.468000,2025-03-16 05:47:02.087,4,5.0,False,,False,False,Australian Grand Prix
0 days 02:44:12.723000,ANT,12,0 days 00:02:12.971000,51.0,6.0,,,0 days 00:00:46.897000,0 days 00:00:29.666000,0 days 00:00:56.408000,0 days 02:42:46.632000,0 days 02:43:16.298000,0 days 02:44:12.706000,149.0,172.0,284.0,148.0,False,INTERMEDIATE,7.0,True,Mercedes,0 days 02:41:59.752000,2025-03-16 05:49:22.371,41,5.0,False,,False,False,Australian Grand Prix
0 days 02:45:47.731000,ANT,12,0 days 00:01:35.008000,52.0,6.0,,,0 days 00:00:34.277000,0 days 00:00:19.530000,0 days 00:00:41.201000,0 days 02:44:46.983000,0 days 02:45:06.513000,0 days 02:45:47.714000,265.0,299.0,286.0,253.0,False,INTERMEDIATE,8.0,True,Mercedes,0 days 02:44:12.723000,2025-03-16 05:51:35.342,1,5.0,False,,False,True,Australian Grand Prix
0 days 02:47:19.129000,ANT,12,0 days 00:01:31.398000,53.0,6.0,,,0 days 00:00:32.679000,0 days 00:00:19.001000,0 days 00:00:39.718000,0 days 02:46:20.393000,0 days 02:46:39.394000,0 days 02:47:19.112000,269.0,297.0,288.0,280.0,False,INTERMEDIATE,9.0,True,Mercedes,0 days 02:45:47.731000,2025-03-16 05:53:10.350,1,5.0,False,,False,True,Australian Grand Prix
0 days 02:48:49.691000,ANT,12,0 days 00:01:30.562000,54.0,6.0,,,0 days 00:00:32.258000,0 days 00:00:18.783000,0 days 00:00:39.521000,0 days 02:47:51.370000,0 days 02:48:10.153000,0 days 02:48:49.674000,270.0,305.0,300.0,289.0,False,INTERMEDIATE,10.0,True,Mercedes,0 days 02:47:19.129000,2025-03-16 05:54:41.748,1,5.0,False,,False,True,Australian Grand Prix
0 days 02:50:20.293000,ANT,12,0 days 00:01:30.602000,55.0,6.0,,,0 days 00:00:31.970000,0 days 00:00:18.490000,0 days 00:00:40.142000,0 days 02:49:21.644000,0 days 02:49:40.134000,0 days 02:50:20.276000,271.0,310.0,299.0,286.0,False,INTERMEDIATE,11.0,True,Mercedes,0 days 02:48:49.691000,2025-03-16 05:56:12.310,1,5.0,False,,False,True,Australian Grand Prix
0 days 02:51:48.442000,ANT,12,0 days 00:01:28.149000,56.0,6.0,,,0 days 00:00:31.023000,0 days 00:00:18.341000,0 days 00:00:38.785000,0 days 02:50:51.299000,0 days 02:51:09.640000,0 days 02:51:48.425000,275.0,323.0,288.0,293.0,False,INTERMEDIATE,12.0,True,Mercedes,0 days 02:50:20.293000,2025-03-16 05:57:42.912,1,4.0,False,,False,True,Australian Grand Prix
0 days 02:53:17.092000,ANT,12,0 days 00:01:28.650000,57.0,6.0,,,0 days 00:00:31.048000,0 days 00:00:18.709000,0 days 00:00:38.893000,0 days 02:52:19.473000,0 days 02:52:38.182000,0 days 02:53:17.075000,274.0,301.0,288.0,291.0,False,INTERMEDIATE,13.0,True,Mercedes,0 days 02:51:48.442000,2025-03-16 05:59:11.061,1,4.0,False,,False,True,Australian Grand Prix
0 days 01:13:17.863000,ALO,14,0 days 00:02:17.178000,1.0,1.0,,,,0 days 00:00:22.171000,0 days 00:01:07.034000,,0 days 01:12:10.960000,0 days 01:13:17.843000,227.0,255.0,220.0,186.0,False,INTERMEDIATE,1.0,True,Aston Martin,0 days 01:11:00.355000,2025-03-16 04:18:22.974,124,13.0,False,,False,False,Australian Grand Prix
0 days 01:16:07.370000,ALO,14,,2.0,1.0,,0 days 01:15:54.830000,0 days 00:00:55.076000,0 days 00:00:34.640000,0 days 00:01:19.692000,0 days 01:14:13.051000,0 days 01:14:47.658000,0 days 01:16:07.421000,80.0,132.0,,185.0,False,INTERMEDIATE,2.0,True,Aston Martin,0 days 01:13:17.863000,2025-03-16 04:20:40.482,4,10.0,False,,False,False,Australian Grand Prix
0 days 01:18:50.685000,ALO,14,,3.0,2.0,0 days 01:16:10.400000,0 days 01:18:37.191000,0 days 00:00:52.882000,0 days 00:00:33.441000,0 days 00:01:17.022000,0 days 01:17:00.313000,0 days 01:17:33.756000,0 days 01:18:50.665000,80.0,116.0,,168.0,False,INTERMEDIATE,3.0,False,Aston Martin,0 days 01:16:07.370000,2025-03-16 04:23:29.989,4,10.0,False,,False,False,Australian Grand Prix
0 days 01:21:25.304000,ALO,14,,4.0,3.0,0 days 01:18:53.529000,0 days 01:21:13.968000,0 days 00:00:52.331000,0 days 00:00:32.068000,0 days 00:01:10.307000,0 days 01:19:43.042000,0 days 01:20:15.106000,0 days 01:21:25.474000,121.0,255.0,,179.0,False,INTERMEDIATE,4.0,False,Aston Martin,0 days 01:18:50.685000,2025-03-16 04:26:13.304,4,10.0,False,,False,False,Australian Grand Prix
0 days 01:23:47.485000,ALO,14,0 days 00:02:22.181000,5.0,4.0,0 days 01:21:29.030000,,0 days 00:00:52.318000,0 days 00:00:29.721000,0 days 00:01:00.142000,0 days 01:22:17.602000,0 days 01:22:47.323000,0 days 01:23:47.465000,121.0,273.0,176.0,185.0,False,INTERMEDIATE,5.0,False,Aston Martin,0 days 01:21:25.304000,2025-03-16 04:28:47.923,4,10.0,False,,False,False,Australian Grand Prix
0 days 01:26:06.978000,ALO,14,0 days 00:02:19.493000,6.0,4.0,,,0 days 00:00:42.673000,0 days 00:00:35.332000,0 days 00:01:01.488000,0 days 01:24:30.138000,0 days 01:25:05.470000,0 days 01:26:06.958000,109.0,258.0,202.0,,True,INTERMEDIATE,6.0,False,Aston Martin,0 days 01:23:47.485000,2025-03-16 04:31:10.104,4,10.0,False,,False,False,Australian Grand Prix
0 days 01:28:12.572000,ALO,14,0 days 00:02:05.594000,7.0,4.0,,,0 days 00:00:42.237000,0 days 00:00:31.103000,0 days 00:00:52.254000,0 days 01:26:49.195000,0 days 01:27:20.298000,0 days 01:28:12.552000,214.0,273.0,274.0,203.0,True,INTERMEDIATE,7.0,False,Aston Martin,0 days 01:26:06.978000,2025-03-16 04:33:29.597,41,10.0,False,,False,False,Australian Grand Prix
0 days 01:29:50.926000,ALO,14,0 days 00:01:38.354000,8.0,4.0,,,0 days 00:00:35.634000,0 days 00:00:20.573000,0 days 00:00:42.147000,0 days 01:28:48.186000,0 days 01:29:08.759000,0 days 01:29:50.906000,253.0,300.0,278.0,225.0,True,INTERMEDIATE,8.0,False,Aston Martin,0 days 01:28:12.572000,2025-03-16 04:35:35.191,1,10.0,False,,False,True,Australian Grand Prix
0 days 01:31:27.193000,ALO,14,0 days 00:01:36.267000,9.0,4.0,,,0 days 00:00:34.756000,0 days 00:00:20.098000,0 days 00:00:41.413000,0 days 01:30:25.662000,0 days 01:30:45.760000,0 days 01:31:27.173000,252.0,302.0,279.0,232.0,True,INTERMEDIATE,9.0,False,Aston Martin,0 days 01:29:50.926000,2025-03-16 04:37:13.545,1,10.0,False,,False,True,Australian Grand Prix
0 days 01:33:02.762000,ALO,14,0 days 00:01:35.569000,10.0,4.0,,,0 days 00:00:34.310000,0 days 00:00:19.907000,0 days 00:00:41.352000,0 days 01:32:01.483000,0 days 01:32:21.390000,0 days 01:33:02.742000,256.0,302.0,280.0,254.0,True,INTERMEDIATE,10.0,False,Aston Martin,0 days 01:31:27.193000,2025-03-16 04:38:49.812,1,10.0,False,,False,True,Australian Grand Prix
0 days 01:34:38.062000,ALO,14,0 days 00:01:35.300000,11.0,4.0,,,0 days 00:00:34.107000,0 days 00:00:19.760000,0 days 00:00:41.433000,0 days 01:33:36.849000,0 days 01:33:56.609000,0 days 01:34:38.042000,257.0,298.0,279.0,244.0,True,INTERMEDIATE,11.0,False,Aston Martin,0 days 01:33:02.762000,2025-03-16 04:40:25.381,1,10.0,False,,False,True,Australian Grand Prix
0 days 01:36:12.138000,ALO,14,0 days 00:01:34.076000,12.0,4.0,,,0 days 00:00:33.625000,0 days 00:00:19.675000,0 days 00:00:40.776000,0 days 01:35:11.667000,0 days 01:35:31.342000,0 days 01:36:12.118000,259.0,296.0,282.0,263.0,True,INTERMEDIATE,12.0,False,Aston Martin,0 days 01:34:38.062000,2025-03-16 04:42:00.681,1,10.0,False,,False,True,Australian Grand Prix
0 days 01:37:45.653000,ALO,14,0 days 00:01:33.515000,13.0,4.0,,,0 days 00:00:33.419000,0 days 00:00:19.468000,0 days 00:00:40.628000,0 days 01:36:45.537000,0 days 01:37:05.005000,0 days 01:37:45.633000,,300.0,280.0,261.0,True,INTERMEDIATE,13.0,False,Aston Martin,0 days 01:36:12.138000,2025-03-16 04:43:34.757,1,10.0,False,,False,True,Australian Grand Prix
0 days 01:39:18.317000,ALO,14,0 days 00:01:32.664000,14.0,4.0,,,0 days 00:00:32.924000,0 days 00:00:19.455000,0 days 00:00:40.285000,0 days 01:38:18.557000,0 days 01:38:38.012000,0 days 01:39:18.297000,262.0,296.0,281.0,272.0,True,INTERMEDIATE,14.0,False,Aston Martin,0 days 01:37:45.653000,2025-03-16 04:45:08.272,1,10.0,False,,False,True,Australian Grand Prix
0 days 01:40:50.641000,ALO,14,0 days 00:01:32.324000,15.0,4.0,,,0 days 00:00:32.913000,0 days 00:00:19.374000,0 days 00:00:40.037000,0 days 01:39:51.210000,0 days 01:40:10.584000,0 days 01:40:50.621000,263.0,299.0,282.0,275.0,True,INTERMEDIATE,15.0,False,Aston Martin,0 days 01:39:18.317000,2025-03-16 04:46:40.936,1,10.0,False,,False,True,Australian Grand Prix
0 days 01:42:23.162000,ALO,14,0 days 00:01:32.521000,16.0,4.0,,,0 days 00:00:32.518000,0 days 00:00:18.922000,0 days 00:00:41.081000,0 days 01:41:23.139000,0 days 01:41:42.061000,0 days 01:42:23.142000,262.0,312.0,292.0,258.0,False,INTERMEDIATE,16.0,False,Aston Martin,0 days 01:40:50.641000,2025-03-16 04:48:13.260,1,10.0,False,,False,True,Australian Grand Prix
0 days 01:43:56.128000,ALO,14,0 days 00:01:32.966000,17.0,4.0,,,0 days 00:00:32.745000,0 days 00:00:19.316000,0 days 00:00:40.905000,0 days 01:42:55.887000,0 days 01:43:15.203000,0 days 01:43:56.108000,259.0,298.0,282.0,259.0,False,INTERMEDIATE,17.0,False,Aston Martin,0 days 01:42:23.162000,2025-03-16 04:49:45.781,1,10.0,False,,False,True,Australian Grand Prix
0 days 01:45:28.826000,ALO,14,0 days 00:01:32.698000,18.0,4.0,,,0 days 00:00:32.791000,0 days 00:00:19.169000,0 days 00:00:40.738000,0 days 01:44:28.899000,0 days 01:44:48.068000,0 days 01:45:28.806000,263.0,300.0,290.0,,False,INTERMEDIATE,18.0,False,Aston Martin,0 days 01:43:56.128000,2025-03-16 04:51:18.747,1,10.0,False,,False,True,Australian Grand Prix
0 days 01:47:01.106000,ALO,14,0 days 00:01:32.280000,19.0,4.0,,,0 days 00:00:32.507000,0 days 00:00:18.762000,0 days 00:00:41.011000,0 days 01:46:01.313000,0 days 01:46:20.075000,0 days 01:47:01.086000,,321.0,293.0,254.0,True,INTERMEDIATE,19.0,False,Aston Martin,0 days 01:45:28.826000,2025-03-16 04:52:51.445,1,10.0,False,,False,True,Australian Grand Prix
0 days 01:48:33.716000,ALO,14,0 days 00:01:32.610000,20.0,4.0,,,0 days 00:00:32.675000,0 days 00:00:18.901000,0 days 00:00:41.034000,0 days 01:47:33.761000,0 days 01:47:52.662000,0 days 01:48:33.696000,259.0,312.0,292.0,269.0,False,INTERMEDIATE,20.0,False,Aston Martin,0 days 01:47:01.106000,2025-03-16 04:54:23.725,1,10.0,False,,False,True,Australian Grand Prix
0 days 01:50:06.261000,ALO,14,0 days 00:01:32.545000,21.0,4.0,,,0 days 00:00:32.459000,0 days 00:00:18.616000,0 days 00:00:41.470000,0 days 01:49:06.155000,0 days 01:49:24.771000,0 days 01:50:06.241000,265.0,323.0,281.0,263.0,False,INTERMEDIATE,21.0,False,Aston Martin,0 days 01:48:33.716000,2025-03-16 04:55:56.335,1,10.0,False,,False,True,Australian Grand Prix
0 days 01:51:39.543000,ALO,14,0 days 00:01:33.282000,22.0,4.0,,,0 days 00:00:32.923000,0 days 00:00:19.602000,0 days 00:00:40.757000,0 days 01:50:39.164000,0 days 01:50:58.766000,0 days 01:51:39.523000,260.0,300.0,283.0,280.0,False,INTERMEDIATE,22.0,False,Aston Martin,0 days 01:50:06.261000,2025-03-16 04:57:28.880,1,10.0,False,,False,True,Australian Grand Prix
0 days 01:53:12.053000,ALO,14,0 days 00:01:32.510000,23.0,4.0,,,0 days 00:00:32.738000,0 days 00:00:19.251000,0 days 00:00:40.521000,0 days 01:52:12.261000,0 days 01:52:31.512000,0 days 01:53:12.033000,264.0,297.0,282.0,,False,INTERMEDIATE,23.0,False,Aston Martin,0 days 01:51:39.543000,2025-03-16 04:59:02.162,1,10.0,False,,False,True,Australian Grand Prix
0 days 01:54:43.718000,ALO,14,0 days 00:01:31.665000,24.0,4.0,,,0 days 00:00:32.237000,0 days 00:00:19.253000,0 days 00:00:40.175000,0 days 01:53:44.270000,0 days 01:54:03.523000,0 days 01:54:43.698000,265.0,300.0,283.0,278.0,True,INTERMEDIATE,24.0,False,Aston Martin,0 days 01:53:12.053000,2025-03-16 05:00:34.672,1,10.0,False,,False,True,Australian Grand Prix
0 days 01:56:15.479000,ALO,14,0 days 00:01:31.761000,25.0,4.0,,,0 days 00:00:32.200000,0 days 00:00:19.134000,0 days 00:00:40.427000,0 days 01:55:15.898000,0 days 01:55:35.032000,0 days 01:56:15.459000,264.0,300.0,282.0,282.0,False,INTERMEDIATE,25.0,False,Aston Martin,0 days 01:54:43.718000,2025-03-16 05:02:06.337,1,10.0,False,,False,True,Australian Grand Prix
0 days 01:57:46.822000,ALO,14,0 days 00:01:31.343000,26.0,4.0,,,0 days 00:00:32.324000,0 days 00:00:19.170000,0 days 00:00:39.849000,0 days 01:56:47.783000,0 days 01:57:06.953000,0 days 01:57:46.802000,,298.0,282.0,288.0,True,INTERMEDIATE,26.0,False,Aston Martin,0 days 01:56:15.479000,2025-03-16 05:03:38.098,1,10.0,False,,False,True,Australian Grand Prix
0 days 01:59:17.717000,ALO,14,0 days 00:01:30.895000,27.0,4.0,,,0 days 00:00:32.032000,0 days 00:00:19.001000,0 days 00:00:39.862000,0 days 01:58:18.834000,0 days 01:58:37.835000,0 days 01:59:17.697000,265.0,300.0,282.0,277.0,True,INTERMEDIATE,27.0,False,Aston Martin,0 days 01:57:46.822000,2025-03-16 05:05:09.441,1,10.0,False,,False,True,Australian Grand Prix
0 days 02:00:48.369000,ALO,14,0 days 00:01:30.652000,28.0,4.0,,,0 days 00:00:32.030000,0 days 00:00:19.067000,0 days 00:00:39.555000,0 days 01:59:49.727000,0 days 02:00:08.794000,0 days 02:00:48.349000,258.0,296.0,283.0,291.0,True,INTERMEDIATE,28.0,False,Aston Martin,0 days 01:59:17.717000,2025-03-16 05:06:40.336,1,10.0,False,,False,True,Australian Grand Prix
0 days 02:02:18.087000,ALO,14,0 days 00:01:29.718000,29.0,4.0,,,0 days 00:00:31.491000,0 days 00:00:18.976000,0 days 00:00:39.251000,0 days 02:01:19.840000,0 days 02:01:38.816000,0 days 02:02:18.067000,264.0,296.0,282.0,296.0,True,INTERMEDIATE,29.0,False,Aston Martin,0 days 02:00:48.369000,2025-03-16 05:08:10.988,1,10.0,False,,False,True,Australian Grand Prix
0 days 02:03:47.461000,ALO,14,0 days 00:01:29.374000,30.0,4.0,,,0 days 00:00:31.387000,0 days 00:00:18.884000,0 days 00:00:39.103000,0 days 02:02:49.454000,0 days 02:03:08.338000,0 days 02:03:47.441000,263.0,293.0,283.0,289.0,True,INTERMEDIATE,30.0,False,Aston Martin,0 days 02:02:18.087000,2025-03-16 05:09:40.706,1,10.0,False,,False,True,Australian Grand Prix
0 days 02:05:16.311000,ALO,14,0 days 00:01:28.850000,31.0,4.0,,,0 days 00:00:31.446000,0 days 00:00:18.830000,0 days 00:00:38.574000,0 days 02:04:18.887000,0 days 02:04:37.717000,0 days 02:05:16.291000,264.0,294.0,283.0,290.0,True,INTERMEDIATE,31.0,False,Aston Martin,0 days 02:03:47.461000,2025-03-16 05:11:10.080,1,10.0,False,,False,True,Australian Grand Prix
0 days 02:06:45.130000,ALO,14,0 days 00:01:28.819000,32.0,4.0,,,0 days 00:00:31.156000,0 days 00:00:19.014000,0 days 00:00:38.649000,0 days 02:05:47.447000,0 days 02:06:06.461000,0 days 02:06:45.110000,265.0,298.0,284.0,294.0,True,INTERMEDIATE,32.0,False,Aston Martin,0 days 02:05:16.311000,2025-03-16 05:12:38.930,1,10.0,False,,False,True,Australian Grand Prix
0 days 02:07:21.860000,ALO,14,,33.0,4.0,,,,,,,,,,,,,,INTERMEDIATE,33.0,False,Aston Martin,0 days 02:06:45.130000,,1,,False,,True,False,Australian Grand Prix
0 days 01:13:09.165000,LEC,16,0 days 00:02:08.480000,1.0,1.0,,,,0 days 00:00:20.690000,0 days 00:01:02.574000,,0 days 01:12:06.619000,0 days 01:13:09.226000,233.0,297.0,243.0,191.0,False,INTERMEDIATE,1.0,True,Ferrari,0 days 01:11:00.355000,2025-03-16 04:18:22.974,124,8.0,False,,False,False,Australian Grand Prix
0 days 01:15:56.326000,LEC,16,,2.0,1.0,,0 days 01:15:44.366000,0 days 00:00:55.101000,0 days 00:00:36.092000,0 days 00:01:16.040000,0 days 01:14:04.519000,0 days 01:14:40.314000,0 days 01:15:56.518000,67.0,200.0,,218.0,False,INTERMEDIATE,2.0,True,Ferrari,0 days 01:13:09.165000,2025-03-16 04:20:31.784,4,5.0,False,,False,False,Australian Grand Prix
0 days 01:18:38.525000,LEC,16,,3.0,2.0,0 days 01:15:58.544000,0 days 01:18:26.003000,0 days 00:00:54.771000,0 days 00:00:32.738000,0 days 00:01:14.652000,0 days 01:16:51.301000,0 days 01:17:23.901000,0 days 01:18:38.572000,46.0,206.0,,185.0,False,INTERMEDIATE,3.0,False,Ferrari,0 days 01:15:56.326000,2025-03-16 04:23:18.945,4,5.0,False,,False,False,Australian Grand Prix
0 days 01:21:14.270000,LEC,16,,4.0,3.0,0 days 01:18:40.624000,0 days 01:21:02.246000,0 days 00:00:52.602000,0 days 00:00:32.053000,0 days 00:01:11.147000,0 days 01:19:31.290000,0 days 01:20:03.221000,0 days 01:21:14.426000,98.0,260.0,,150.0,False,INTERMEDIATE,4.0,False,Ferrari,0 days 01:18:38.525000,2025-03-16 04:26:01.144,4,5.0,False,,False,False,Australian Grand Prix
0 days 01:23:36.867000,LEC,16,0 days 00:02:22.597000,5.0,4.0,0 days 01:21:16.471000,,0 days 00:00:51.208000,0 days 00:00:31.916000,0 days 00:00:59.473000,0 days 01:22:05.506000,0 days 01:22:37.422000,0 days 01:23:36.895000,99.0,259.0,223.0,197.0,False,INTERMEDIATE,5.0,False,Ferrari,0 days 01:21:14.270000,2025-03-16 04:28:36.889,4,5.0,False,,False,False,Australian Grand Prix
0 days 01:25:55.717000,LEC,16,0 days 00:02:18.850000,6.0,4.0,,,0 days 00:00:45.966000,0 days 00:00:33.553000,0 days 00:00:59.331000,0 days 01:24:22.861000,0 days 01:24:56.414000,0 days 01:25:55.745000,120.0,153.0,230.0,159.0,True,INTERMEDIATE,6.0,False,Ferrari,0 days 01:23:36.867000,2025-03-16 04:30:59.486,4,5.0,False,,False,False,Australian Grand Prix
0 days 01:28:08.926000,LEC,16,0 days 00:02:13.209000,7.0,4.0,,,0 days 00:00:45.283000,0 days 00:00:30.724000,0 days 00:00:57.202000,0 days 01:26:41.028000,0 days 01:27:11.752000,0 days 01:28:08.954000,213.0,185.0,277.0,230.0,True,INTERMEDIATE,7.0,False,Ferrari,0 days 01:25:55.717000,2025-03-16 04:33:18.336,41,5.0,False,,False,False,Australian Grand Prix
0 days 01:29:47.116000,LEC,16,0 days 00:01:38.190000,8.0,4.0,,,0 days 00:00:35.371000,0 days 00:00:20.374000,0 days 00:00:42.445000,0 days 01:28:44.325000,0 days 01:29:04.699000,0 days 01:29:47.144000,252.0,297.0,278.0,243.0,True,INTERMEDIATE,8.0,False,Ferrari,0 days 01:28:08.926000,2025-03-16 04:35:31.545,1,5.0,False,,False,True,Australian Grand Prix
0 days 01:31:22.049000,LEC,16,0 days 00:01:34.933000,9.0,4.0,,,0 days 00:00:33.915000,0 days 00:00:19.833000,0 days 00:00:41.185000,0 days 01:30:21.059000,0 days 01:30:40.892000,0 days 01:31:22.077000,257.0,301.0,279.0,263.0,True,INTERMEDIATE,9.0,False,Ferrari,0 days 01:29:47.116000,2025-03-16 04:37:09.735,1,5.0,False,,False,True,Australian Grand Prix
0 days 01:32:55.588000,LEC,16,0 days 00:01:33.539000,10.0,4.0,,,0 days 00:00:33.253000,0 days 00:00:19.497000,0 days 00:00:40.789000,0 days 01:31:55.330000,0 days 01:32:14.827000,0 days 01:32:55.616000,,302.0,280.0,260.0,True,INTERMEDIATE,10.0,False,Ferrari,0 days 01:31:22.049000,2025-03-16 04:38:44.668,1,5.0,False,,False,True,Australian Grand Prix
